Reporting country,Reference period,Undertaking type,Value,Item name,Item code,"Number of submissions (per reporting country, reference date and undertaking type)",Date of extraction (yyyymmdd)
CYPRUS,2020 Q2,Non-Life undertakings,73.191827,Property (other than for own use),R0080,20,20250930
CYPRUS,2020 Q2,Non-Life undertakings,11.466428,"Holdings in related undertakings, including participations",R0090,20,20250930
CYPRUS,2020 Q2,Non-Life undertakings,12.796724,Equities,R0100,20,20250930
CYPRUS,2020 Q2,Non-Life undertakings,11.063056,Equities - listed,R0110,20,20250930
CYPRUS,2020 Q2,Non-Life undertakings,1.733669,Equities - unlisted,R0120,20,20250930
CYPRUS,2020 Q2,Non-Life undertakings,392.421058,Bonds,R0130,20,20250930
CYPRUS,2020 Q2,Non-Life undertakings,87.397638,Government Bonds,R0140,20,20250930
CYPRUS,2020 Q2,Non-Life undertakings,303.526913,Corporate Bonds,R0150,20,20250930
CYPRUS,2020 Q2,Non-Life undertakings,1.496507,Structured notes,R0160,20,20250930
CYPRUS,2020 Q2,Non-Life undertakings,0.0,Collateralised securities,R0170,20,20250930
CYPRUS,2020 Q2,Non-Life undertakings,126.144796,Collective Investments Undertakings,R0180,20,20250930
CYPRUS,2020 Q2,Non-Life undertakings,0.442841,Derivatives,R0190,20,20250930
CYPRUS,2020 Q2,Non-Life undertakings,55.31497,Deposits other than cash equivalents,R0200,20,20250930
CYPRUS,2020 Q2,Non-Life undertakings,0.006384,Other investments,R0210,20,20250930
CYPRUS,2020 Q2,Non-Life undertakings,0.0,Assets held for index-linked and unit-linked contracts,R0220,20,20250930
CYPRUS,2020 Q2,Non-Life undertakings,53.738698,Loans and mortgages,R0230,20,20250930
CYPRUS,2020 Q2,Non-Life undertakings,0.0,Loans on policies,R0240,20,20250930
CYPRUS,2020 Q2,Non-Life undertakings,0.0,Loans and mortgages to individuals,R0250,20,20250930
CYPRUS,2020 Q2,Non-Life undertakings,53.738698,Other loans and mortgages,R0260,20,20250930
CYPRUS,2020 Q2,Non-Life undertakings,71.804715,Reinsurance recoverables from:,R0270,20,20250930
CYPRUS,2020 Q2,Non-Life undertakings,71.804715,Non-life and health similar to non-life,R0280,20,20250930
CYPRUS,2020 Q2,Non-Life undertakings,69.808161,Non-life excluding health,R0290,20,20250930
CYPRUS,2020 Q2,Non-Life undertakings,1.996554,Health similar to non-life,R0300,20,20250930
